s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 9.0226715E+001, 2.2250963E+003,-7.6779542E+002, 1.2580035E+000,-5.0777420E+002,-1.4258879E-001, 3.7816046E+002, 0.0000000E+000, 1.3340675E+003, 1.3288025E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.8981011E+004,-3.0381781E+000,-3.0539722E+000,-2.9787568E+000,-2.9731803E+000,-3.0675898E+000,-3.0061611E+000
 9.0340477E+001, 2.2019739E+003,-7.5311509E+002, 1.2632018E+000,-5.1068070E+002,-1.4245099E-001, 3.7306272E+002, 0.0000000E+000, 1.3115118E+003, 1.3123616E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9015023E+004,-3.0378321E+000,-3.0547992E+000,-2.9787496E+000,-2.9727175E+000,-3.0681335E+000,-3.0064624E+000
 9.0454247E+001, 2.1976345E+003,-7.4622176E+002, 1.2693509E+000,-5.1359771E+002,-1.4290504E-001, 3.7487070E+002, 0.0000000E+000, 1.3196422E+003, 1.3138122E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9049267E+004,-3.0375896E+000,-3.0554192E+000,-2.9787832E+000,-2.9720574E+000,-3.0689672E+000,-3.0068768E+000
 9.0511124E+001, 2.1939296E+003,-7.4843174E+002, 1.2708858E+000,-5.1583087E+002,-1.4295736E-001, 3.7181139E+002, 0.0000000E+000, 1.3001747E+003, 1.3026064E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9066189E+004,-3.0376375E+000,-3.0555994E+000,-2.9787988E+000,-2.9717680E+000,-3.0694329E+000,-3.0070745E+000
 9.0624893E+001, 2.1952952E+003,-7.5501050E+002, 1.2702959E+000,-5.1793584E+002,-1.4211992E-001, 3.7117696E+002, 0.0000000E+000, 1.2978799E+003, 1.2946540E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9100045E+004,-3.0381340E+000,-3.0556791E+000,-2.9787850E+000,-2.9715344E+000,-3.0702381E+000,-3.0073383E+000
 9.0738655E+001, 2.2022279E+003,-7.3660059E+002, 1.2694379E+000,-5.2051405E+002,-1.3841373E-001, 3.7789906E+002, 0.0000000E+000, 1.3069428E+003, 1.3241433E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9134203E+004,-3.0390491E+000,-3.0553262E+000,-2.9787108E+000,-2.9715029E+000,-3.0707374E+000,-3.0074188E+000
 9.0852417E+001, 2.2387049E+003,-7.3673060E+002, 1.2653146E+000,-5.2308871E+002,-1.3426942E-001, 3.9080984E+002, 0.0000000E+000, 1.3499514E+003, 1.3708265E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9169451E+004,-3.0400475E+000,-3.0544546E+000,-2.9786091E+000,-2.9711485E+000,-3.0709037E+000,-3.0073787E+000
 9.0909302E+001, 2.2794595E+003,-7.4426856E+002, 1.2612573E+000,-5.2519520E+002,-1.3485672E-001, 4.0232655E+002, 0.0000000E+000, 1.3952612E+003, 1.4134486E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9187617E+004,-3.0404382E+000,-3.0538595E+000,-2.9785514E+000,-2.9708093E+000,-3.0708550E+000,-3.0073291E+000
 9.1023071E+001, 2.3164626E+003,-7.6057385E+002, 1.2603379E+000,-5.2746612E+002,-1.3663971E-001, 4.0983549E+002, 0.0000000E+000, 1.4338934E+003, 1.4393818E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9224830E+004,-3.0407889E+000,-3.0527187E+000,-2.9784373E+000,-2.9698751E+000,-3.0705313E+000,-3.0072039E+000
 9.1142525E+001, 2.3535156E+003,-7.9350225E+002, 1.2566103E+000,-5.3041604E+002,-1.3850187E-001, 4.1142640E+002, 0.0000000E+000, 1.4521222E+003, 1.4421418E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9264305E+004,-3.0403735E+000,-3.0523824E+000,-2.9783195E+000,-2.9690508E+000,-3.0698837E+000,-3.0070387E+000
 9.1205093E+001, 2.3829145E+003,-8.1541633E+002, 1.2525029E+000,-5.3234897E+002,-1.3957521E-001, 4.1009209E+002, 0.0000000E+000, 1.4318881E+003, 1.4463542E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9284723E+004,-3.0398386E+000,-3.0526908E+000,-2.9782621E+000,-2.9688635E+000,-3.0694490E+000,-3.0069592E+000
 9.1330231E+001, 2.4116944E+003,-8.2565002E+002, 1.2574158E+000,-5.3376901E+002,-1.3921369E-001, 4.1939861E+002, 0.0000000E+000, 1.4614233E+003, 1.4727922E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9326548E+004,-3.0382517E+000,-3.0538804E+000,-2.9781797E+000,-2.9689632E+000,-3.0685505E+000,-3.0068912E+000
 9.1455376E+001, 2.4020167E+003,-8.1847777E+002, 1.2586803E+000,-5.3472269E+002,-1.4105835E-001, 4.2249668E+002, 0.0000000E+000, 1.4739500E+003, 1.4724306E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9368942E+004,-3.0363142E+000,-3.0548468E+000,-2.9781639E+000,-2.9694059E+000,-3.0678635E+000,-3.0069683E+000
 9.1517944E+001, 2.3613083E+003,-8.2956951E+002, 1.2517951E+000,-5.3475236E+002,-1.4236898E-001, 4.1132286E+002, 0.0000000E+000, 1.4642883E+003, 1.4094187E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9390006E+004,-3.0353008E+000,-3.0551298E+000,-2.9781677E+000,-2.9697651E+000,-3.0675830E+000,-3.0070038E+000
 9.1643089E+001, 2.3885670E+003,-8.2546301E+002, 1.2610626E+000,-5.3404091E+002,-1.4299406E-001, 4.0946981E+002, 0.0000000E+000, 1.4132046E+003, 1.4396510E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9430709E+004,-3.0332796E+000,-3.0551841E+000,-2.9781489E+000,-2.9708641E+000,-3.0670053E+000,-3.0069247E+000
 9.1705658E+001, 2.3766074E+003,-8.2976952E+002, 1.2578719E+000,-5.3327477E+002,-1.4262066E-001, 4.1126756E+002, 0.0000000E+000, 1.4578505E+003, 1.4259459E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9451582E+004,-3.0323675E+000,-3.0546375E+000,-2.9781357E+000,-2.9712826E+000,-3.0667896E+000,-3.0068364E+000
 9.1830795E+001, 2.3265206E+003,-8.2332172E+002, 1.2448013E+000,-5.3213401E+002,-1.4001683E-001, 3.9505759E+002, 0.0000000E+000, 1.3903905E+003, 1.3672273E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9491580E+004,-3.0309611E+000,-3.0535507E+000,-2.9780941E+000,-2.9721396E+000,-3.0664866E+000,-3.0065474E+000
 9.1955940E+001, 2.3104569E+003,-7.8983279E+002, 1.2502899E+000,-5.3033539E+002,-1.3949258E-001, 3.9767067E+002, 0.0000000E+000, 1.3787160E+003, 1.3890702E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9531318E+004,-3.0303135E+000,-3.0533258E+000,-2.9780635E+000,-2.9733544E+000,-3.0663154E+000,-3.0061805E+000
 9.2018509E+001, 2.2955829E+003,-7.8670848E+002, 1.2608767E+000,-5.2910937E+002,-1.4116818E-001, 3.9518812E+002, 0.0000000E+000, 1.3749664E+003, 1.3760729E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9551137E+004,-3.0304338E+000,-3.0532109E+000,-2.9780929E+000,-2.9739033E+000,-3.0664312E+000,-3.0060725E+000
 9.2143654E+001, 2.2866375E+003,-7.4412883E+002, 1.2792439E+000,-5.2774541E+002,-1.4235601E-001, 4.0673684E+002, 0.0000000E+000, 1.4031093E+003, 1.4226370E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9591509E+004,-3.0315959E+000,-3.0528371E+000,-2.9782338E+000,-2.9751094E+000,-3.0669746E+000,-3.0060286E+000
 9.2206223E+001, 2.2897721E+003,-7.3893028E+002, 1.2895970E+000,-5.2622047E+002,-1.4371470E-001, 4.1495353E+002, 0.0000000E+000, 1.4330265E+003, 1.4407207E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9612177E+004,-3.0326541E+000,-3.0526124E+000,-2.9783548E+000,-2.9754909E+000,-3.0674590E+000,-3.0061352E+000
 9.2331360E+001, 2.2926567E+003,-7.2266311E+002, 1.2872293E+000,-5.2464964E+002,-1.4525986E-001, 4.2540050E+002, 0.0000000E+000, 1.4629410E+003, 1.4718865E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9654523E+004,-3.0354033E+000,-3.0520165E+000,-2.9786289E+000,-2.9762249E+000,-3.0686142E+000,-3.0064840E+000
 9.2448280E+001, 2.3097642E+003,-7.3601101E+002, 1.2722444E+000,-5.2236537E+002,-1.4612595E-001, 4.3078911E+002, 0.0000000E+000, 1.4756265E+003, 1.4833030E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9694742E+004,-3.0382390E+000,-3.0507464E+000,-2.9788788E+000,-2.9772395E+000,-3.0696758E+000,-3.0068288E+000
 9.2502632E+001, 2.3230926E+003,-7.5438400E+002, 1.2593774E+000,-5.2038221E+002,-1.4607096E-001, 4.3127369E+002, 0.0000000E+000, 1.4902551E+003, 1.4807134E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9713629E+004,-3.0393376E+000,-3.0500253E+000,-2.9789641E+000,-2.9777331E+000,-3.0700281E+000,-3.0069358E+000
 9.2611328E+001, 2.3277735E+003,-7.3001914E+002, 1.2557435E+000,-5.1864384E+002,-1.4554618E-001, 4.3762020E+002, 0.0000000E+000, 1.5017920E+003, 1.5178409E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9751582E+004,-3.0407283E+000,-3.0484889E+000,-2.9790842E+000,-2.9783727E+000,-3.0703700E+000,-3.0070208E+000
 9.2720024E+001, 2.3258156E+003,-7.3527751E+002, 1.2486644E+000,-5.1683519E+002,-1.4516343E-001, 4.3729238E+002, 0.0000000E+000, 1.5095496E+003, 1.5120988E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9789675E+004,-3.0407743E+000,-3.0471893E+000,-2.9791607E+000,-2.9782966E+000,-3.0702515E+000,-3.0069751E+000
 9.2834160E+001, 2.3325841E+003,-7.2434858E+002, 1.2534156E+000,-5.1561217E+002,-1.4592355E-001, 4.4091958E+002, 0.0000000E+000, 1.5230614E+003, 1.5346505E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9829879E+004,-3.0393725E+000,-3.0458340E+000,-2.9792102E+000,-2.9777020E+000,-3.0696511E+000,-3.0068263E+000
 9.2965683E+001, 2.2564619E+003,-6.7609184E+002, 1.3135630E+000,-5.1485581E+002,-1.3904665E-001, 4.2724911E+002, 0.0000000E+000, 1.4713905E+003, 1.4939379E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9874579E+004,-3.0364892E+000,-3.0441199E+000,-2.9792617E+000,-2.9764397E+000,-3.0685181E+000,-3.0065955E+000
 9.3031441E+001, 2.1878709E+003,-7.0533911E+002, 1.1560051E+000,-5.1463628E+002,-1.4016327E-001, 4.1900918E+002, 0.0000000E+000, 1.5720543E+003, 1.3879205E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9898323E+004,-3.0347549E+000,-3.0432132E+000,-2.9792887E+000,-2.9754894E+000,-3.0677773E+000,-3.0064766E+000
 9.3162964E+001, 2.2950354E+003,-7.3085857E+002, 1.2592722E+000,-5.1497089E+002,-1.3926158E-001, 4.1404625E+002, 0.0000000E+000, 1.4452138E+003, 1.4643722E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9941677E+004,-3.0314301E+000,-3.0416675E+000,-2.9793557E+000,-2.9730338E+000,-3.0661957E+000,-3.0062820E+000
 9.3228729E+001, 2.3789590E+003,-7.5112820E+002, 1.2780192E+000,-5.1581134E+002,-1.4341701E-001, 4.1777610E+002, 0.0000000E+000, 1.4094291E+003, 1.5309301E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 1.9962657E+004,-3.0301280E+000,-3.0415735E+000,-2.9793744E+000,-2.9717822E+000,-3.0654881E+000,-3.0061967E+000
 9.3343857E+001, 2.4284079E+003,-8.2126660E+002, 1.2533711E+000,-5.1716041E+002,-1.4302938E-001, 4.3234223E+002, 0.0000000E+000, 1.5390902E+003, 1.5234335E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0002693E+004,-3.0288516E+000,-3.0425457E+000,-2.9793773E+000,-2.9702896E+000,-3.0645634E+000,-3.0060884E+000
 9.3401413E+001, 2.4368546E+003,-8.1755682E+002, 1.2606864E+000,-5.1834623E+002,-1.4301370E-001, 4.3550806E+002, 0.0000000E+000, 1.5170913E+003, 1.5375773E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0022571E+004,-3.0287016E+000,-3.0433226E+000,-2.9793690E+000,-2.9700968E+000,-3.0642380E+000,-3.0060471E+000
 9.3516541E+001, 2.4269495E+003,-8.2383347E+002, 1.2777486E+000,-5.1922142E+002,-1.4288049E-001, 4.3698218E+002, 0.0000000E+000, 1.5412535E+003, 1.5220116E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0063131E+004,-3.0290570E+000,-3.0448097E+000,-2.9793228E+000,-2.9702476E+000,-3.0637882E+000,-3.0059989E+000
 9.3618637E+001, 2.4201959E+003,-8.3969175E+002, 1.2834739E+000,-5.1953997E+002,-1.4345706E-001, 4.2764741E+002, 0.0000000E+000, 1.5016491E+003, 1.4897516E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0098285E+004,-3.0296833E+000,-3.0452791E+000,-2.9792385E+000,-2.9707217E+000,-3.0635152E+000,-3.0059318E+000
 9.3725838E+001, 2.3499758E+003,-8.2689373E+002, 1.2765765E+000,-5.1929007E+002,-1.4445939E-001, 4.0972180E+002, 0.0000000E+000, 1.4506196E+003, 1.4146459E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0134001E+004,-3.0301028E+000,-3.0449490E+000,-2.9791302E+000,-2.9711465E+000,-3.0633193E+000,-3.0058355E+000
 9.3838142E+001, 2.3121076E+003,-8.0179687E+002, 1.2842932E+000,-5.1844632E+002,-1.4531902E-001, 3.9767042E+002, 0.0000000E+000, 1.3903937E+003, 1.3906738E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0169863E+004,-3.0301447E+000,-3.0447446E+000,-2.9790272E+000,-2.9717743E+000,-3.0631405E+000,-3.0057553E+000
 9.3950447E+001, 2.2637451E+003,-7.8624265E+002, 1.2792856E+000,-5.1745191E+002,-1.4596738E-001, 3.8732409E+002, 0.0000000E+000, 1.3541876E+003, 1.3485080E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0204831E+004,-3.0300396E+000,-3.0445771E+000,-2.9789842E+000,-2.9725161E+000,-3.0631411E+000,-3.0057834E+000
 9.4006607E+001, 2.2084124E+003,-7.4462257E+002, 1.2789554E+000,-5.1686690E+002,-1.4619529E-001, 3.8432288E+002, 0.0000000E+000, 1.3426495E+003, 1.3323785E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0222204E+004,-3.0300365E+000,-3.0446632E+000,-2.9789853E+000,-2.9730355E+000,-3.0631946E+000,-3.0058236E+000
 9.4124527E+001, 2.1538598E+003,-7.2471357E+002, 1.2792281E+000,-5.1640587E+002,-1.4627219E-001, 3.7435142E+002, 0.0000000E+000, 1.3120006E+003, 1.2882247E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0258001E+004,-3.0304050E+000,-3.0451174E+000,-2.9790581E+000,-2.9744735E+000,-3.0634492E+000,-3.0059630E+000
 9.4248062E+001, 2.1023217E+003,-7.0428543E+002, 1.2833394E+000,-5.1589421E+002,-1.4660049E-001, 3.5902389E+002, 0.0000000E+000, 1.2471432E+003, 1.2423027E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0293736E+004,-3.0314446E+000,-3.0461748E+000,-2.9792129E+000,-2.9765748E+000,-3.0637516E+000,-3.0061247E+000
 9.4309830E+001, 2.0919375E+003,-7.1772748E+002, 1.2846611E+000,-5.1590394E+002,-1.4682112E-001, 3.5069793E+002, 0.0000000E+000, 1.2286738E+003, 1.2101418E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0311305E+004,-3.0321984E+000,-3.0467467E+000,-2.9793196E+000,-2.9775208E+000,-3.0639221E+000,-3.0062198E+000
 9.4433365E+001, 2.0976124E+003,-6.9698578E+002, 1.2939775E+000,-5.1651138E+002,-1.4691142E-001, 3.5381521E+002, 0.0000000E+000, 1.2196273E+003, 1.2390775E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0346083E+004,-3.0339517E+000,-3.0474290E+000,-2.9795628E+000,-2.9784802E+000,-3.0643380E+000,-3.0064125E+000
 9.4556908E+001, 2.1233116E+003,-7.1360510E+002, 1.2957683E+000,-5.1804822E+002,-1.4663178E-001, 3.5757732E+002, 0.0000000E+000, 1.2400625E+003, 1.2503847E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0381303E+004,-3.0357130E+000,-3.0471052E+000,-2.9798154E+000,-2.9777388E+000,-3.0649576E+000,-3.0065834E+000
 9.4618675E+001, 2.1535500E+003,-7.2049249E+002, 1.2965997E+000,-5.1979197E+002,-1.4538817E-001, 3.6539386E+002, 0.0000000E+000, 1.2687157E+003, 1.2798106E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0399271E+004,-3.0364653E+000,-3.0467114E+000,-2.9799294E+000,-2.9769131E+000,-3.0653111E+000,-3.0066397E+000
 9.4742210E+001, 2.1844408E+003,-7.5480368E+002, 1.2951254E+000,-5.2209930E+002,-1.4511576E-001, 3.6424402E+002, 0.0000000E+000, 1.2718545E+003, 1.2729318E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0435250E+004,-3.0376224E+000,-3.0458924E+000,-2.9801357E+000,-2.9748802E+000,-3.0660990E+000,-3.0067364E+000
 9.4803978E+001, 2.2142449E+003,-7.5129129E+002, 1.3000301E+000,-5.2476608E+002,-1.4579714E-001, 3.7307456E+002, 0.0000000E+000, 1.2970730E+003, 1.3124163E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0453547E+004,-3.0379930E+000,-3.0456487E+000,-2.9802218E+000,-2.9739270E+000,-3.0664725E+000,-3.0067863E+000
 9.4927513E+001, 2.2249524E+003,-7.7185425E+002, 1.2982933E+000,-5.2785061E+002,-1.4582752E-001, 3.7422569E+002, 0.0000000E+000, 1.3199650E+003, 1.3006257E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0490772E+004,-3.0384348E+000,-3.0456896E+000,-2.9803905E+000,-2.9720849E+000,-3.0672642E+000,-3.0070032E+000
 9.5044380E+001, 2.2572647E+003,-7.7625100E+002, 1.2933041E+000,-5.3211455E+002,-1.4482145E-001, 3.7551619E+002, 0.0000000E+000, 1.2959640E+003, 1.3255639E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0525434E+004,-3.0384458E+000,-3.0465174E+000,-2.9804998E+000,-2.9711013E+000,-3.0678083E+000,-3.0072444E+000
 9.5154572E+001, 2.3059116E+003,-8.0008073E+002, 1.2859224E+000,-5.3651176E+002,-1.4349929E-001, 3.8938907E+002, 0.0000000E+000, 1.3682591E+003, 1.3598506E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0559873E+004,-3.0380509E+000,-3.0465242E+000,-2.9805296E+000,-2.9705816E+000,-3.0681540E+000,-3.0074292E+000
 9.5215179E+001, 2.3005384E+003,-7.8732704E+002, 1.2758989E+000,-5.3973290E+002,-1.4282517E-001, 3.8887933E+002, 0.0000000E+000, 1.3556719E+003, 1.3634909E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0578677E+004,-3.0376347E+000,-3.0461935E+000,-2.9805092E+000,-2.9705167E+000,-3.0682163E+000,-3.0074551E+000
 9.5314995E+001, 2.3409468E+003,-7.9101736E+002, 1.2792199E+000,-5.4261620E+002,-1.4223361E-001, 4.0176762E+002, 0.0000000E+000, 1.3970735E+003, 1.4102178E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0610622E+004,-3.0365420E+000,-3.0456643E+000,-2.9804283E+000,-2.9705148E+000,-3.0680428E+000,-3.0073753E+000
 9.5414803E+001, 2.3199609E+003,-7.9741913E+002, 1.2732783E+000,-5.4582565E+002,-1.4121322E-001, 3.9505360E+002, 0.0000000E+000, 1.3834759E+003, 1.3729018E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0642349E+004,-3.0350483E+000,-3.0455573E+000,-2.9803132E+000,-2.9703938E+000,-3.0676511E+000,-3.0072055E+000
 9.5514618E+001, 2.2986220E+003,-7.5248490E+002, 1.2806278E+000,-5.4839817E+002,-1.3949653E-001, 3.9881608E+002, 0.0000000E+000, 1.3788006E+003, 1.3976961E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0674005E+004,-3.0332943E+000,-3.0462436E+000,-2.9801886E+000,-2.9703045E+000,-3.0670055E+000,-3.0069955E+000
 9.5619423E+001, 2.2915945E+003,-7.5023669E+002, 1.2781226E+000,-5.5096830E+002,-1.3777764E-001, 4.0218341E+002, 0.0000000E+000, 1.4077478E+003, 1.3937132E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0707944E+004,-3.0316706E+000,-3.0472956E+000,-2.9801189E+000,-2.9696865E+000,-3.0664158E+000,-3.0069219E+000
 9.5740189E+001, 2.2543481E+003,-7.5405775E+002, 1.2854751E+000,-5.5293228E+002,-1.3913509E-001, 3.8806013E+002, 0.0000000E+000, 1.3575822E+003, 1.3365645E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0745791E+004,-3.0304934E+000,-3.0487592E+000,-2.9800766E+000,-2.9691569E+000,-3.0658061E+000,-3.0069310E+000
 9.5800575E+001, 2.2618050E+003,-7.5802152E+002, 1.3015733E+000,-5.5391087E+002,-1.4130631E-001, 3.8563474E+002, 0.0000000E+000, 1.3301926E+003, 1.3366677E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0764373E+004,-3.0302721E+000,-3.0494855E+000,-2.9800603E+000,-2.9691068E+000,-3.0655221E+000,-3.0069605E+000
 9.5921349E+001, 2.3233818E+003,-7.7550326E+002, 1.3040895E+000,-5.5449646E+002,-1.4265271E-001, 3.9897400E+002, 0.0000000E+000, 1.3708812E+003, 1.3935175E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0802567E+004,-3.0306502E+000,-3.0501154E+000,-2.9800380E+000,-2.9693285E+000,-3.0651855E+000,-3.0071001E+000
 9.6035194E+001, 2.3184972E+003,-8.0809815E+002, 1.2948966E+000,-5.5441189E+002,-1.4313821E-001, 3.9301791E+002, 0.0000000E+000, 1.3651082E+003, 1.3501568E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0838555E+004,-3.0318092E+000,-3.0499779E+000,-2.9800032E+000,-2.9699919E+000,-3.0651850E+000,-3.0072759E+000
 9.6142105E+001, 2.3027974E+003,-8.0457246E+002, 1.2868800E+000,-5.5327379E+002,-1.4299810E-001, 3.8966924E+002, 0.0000000E+000, 1.3580498E+003, 1.3357643E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0872244E+004,-3.0330987E+000,-3.0495818E+000,-2.9799094E+000,-2.9713112E+000,-3.0652152E+000,-3.0072744E+000
 9.6249016E+001, 2.2832990E+003,-8.0249512E+002, 1.2791959E+000,-5.5113548E+002,-1.4314936E-001, 3.7981343E+002, 0.0000000E+000, 1.3207248E+003, 1.3106179E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0904973E+004,-3.0342902E+000,-3.0488096E+000,-2.9797730E+000,-2.9725966E+000,-3.0652999E+000,-3.0070850E+000
 9.6302467E+001, 2.2846707E+003,-7.9628468E+002, 1.2805556E+000,-5.4926075E+002,-1.4335572E-001, 3.7671112E+002, 0.0000000E+000, 1.2981741E+003, 1.3169735E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0921007E+004,-3.0347712E+000,-3.0483656E+000,-2.9796954E+000,-2.9730214E+000,-3.0653538E+000,-3.0069298E+000
 9.6409386E+001, 2.2664066E+003,-7.9191254E+002, 1.2793635E+000,-5.4784517E+002,-1.4340808E-001, 3.7411861E+002, 0.0000000E+000, 1.3102304E+003, 1.3019035E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0953220E+004,-3.0354419E+000,-3.0478378E+000,-2.9795751E+000,-2.9730514E+000,-3.0655196E+000,-3.0066387E+000
 9.6516296E+001, 2.2568252E+003,-7.8676316E+002, 1.2752095E+000,-5.4663877E+002,-1.4313052E-001, 3.6870424E+002, 0.0000000E+000, 1.2842535E+003, 1.2932595E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.0984729E+004,-3.0357250E+000,-3.0477684E+000,-2.9795013E+000,-2.9726612E+000,-3.0657360E+000,-3.0064020E+000
 9.6628548E+001, 2.2839304E+003,-7.9856780E+002, 1.2673670E+000,-5.4624204E+002,-1.4209146E-001, 3.7664252E+002, 0.0000000E+000, 1.3279766E+003, 1.3168883E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.1018811E+004,-3.0357899E+000,-3.0477375E+000,-2.9795450E+000,-2.9725150E+000,-3.0660658E+000,-3.0063428E+000
 9.6746155E+001, 2.2916995E+003,-8.1514715E+002, 1.2612249E+000,-5.4613896E+002,-1.4004261E-001, 3.6998913E+002, 0.0000000E+000, 1.2934370E+003, 1.3015237E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.1053609E+004,-3.0357720E+000,-3.0478217E+000,-2.9796981E+000,-2.9730627E+000,-3.0665184E+000,-3.0065065E+000
 9.6804955E+001, 2.2965423E+003,-8.3140490E+002, 1.2600063E+000,-5.4634406E+002,-1.3804945E-001, 3.6745325E+002, 0.0000000E+000, 1.2907309E+003, 1.2873686E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.1070963E+004,-3.0357315E+000,-3.0478802E+000,-2.9798021E+000,-2.9734761E+000,-3.0667524E+000,-3.0066535E+000
 9.6922554E+001, 2.3160058E+003,-8.3077895E+002, 1.2707158E+000,-5.4678631E+002,-1.3683452E-001, 3.7093116E+002, 0.0000000E+000, 1.2930678E+003, 1.3105055E+003, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 2.1105694E+004,-3.0355767E+000,-3.0481068E+000,-2.9800286E+000,-2.9738534E+000,-3.0672127E+000,-3.0070092E+000
