s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 7.9255348E+001, 1.1648058E+003,-3.4243021E+002, 1.3744795E+000,-2.0321200E+002,-7.8406186E-002, 2.5060468E+002, 0.0000000E+000, 8.7585650E+002, 8.7106435E+002, 3.4279294E+001, 2.6331674E-002, 0.0000000E+000, 9.5091774E+003,-3.0051617E+000,-3.0450080E+000,-2.9736818E+000,-2.9605577E+000,-3.0542802E+000,-2.9899647E+000
 7.9581070E+001, 1.1714791E+003,-3.4403845E+002, 1.3795765E+000,-2.0485023E+002,-7.8491072E-002, 2.5053130E+002, 0.0000000E+000, 8.7223058E+002, 8.7442278E+002, 3.4279294E+001, 2.6441483E-002, 0.0000000E+000, 9.5745494E+003,-3.0034792E+000,-3.0438183E+000,-2.9734028E+000,-2.9617736E+000,-3.0540375E+000,-2.9895471E+000
 7.9802567E+001, 1.2160397E+003,-3.4883072E+002, 1.3854000E+000,-2.0645924E+002,-7.8429334E-002, 2.6121174E+002, 0.0000000E+000, 8.9716473E+002, 9.2326848E+002, 3.4279294E+001, 2.6529125E-002, 0.0000000E+000, 9.6201949E+003,-3.0029033E+000,-3.0430895E+000,-2.9733427E+000,-2.9637420E+000,-3.0541397E+000,-2.9897902E+000
 8.0152733E+001, 1.2380795E+003,-3.5595893E+002, 1.3824442E+000,-2.0968905E+002,-7.8112022E-002, 2.6918329E+002, 0.0000000E+000, 9.4011399E+002, 9.4291916E+002, 3.4279294E+001, 2.6623666E-002, 0.0000000E+000, 9.6956310E+003,-3.0025310E+000,-3.0402976E+000,-2.9731975E+000,-2.9635832E+000,-3.0544992E+000,-2.9899649E+000
 8.0460884E+001, 1.2550669E+003,-3.6056758E+002, 1.3848873E+000,-2.1426950E+002,-7.8814696E-002, 2.7296096E+002, 0.0000000E+000, 9.5381318E+002, 9.5449681E+002, 3.4279294E+001, 2.6733475E-002, 0.0000000E+000, 9.7630211E+003,-3.0025100E+000,-3.0407458E+000,-2.9729790E+000,-2.9626600E+000,-3.0546498E+000,-2.9899061E+000
 8.0769035E+001, 1.2557087E+003,-3.7001420E+002, 1.3840323E+000,-2.1802461E+002,-7.9822380E-002, 2.6906903E+002, 0.0000000E+000, 9.4391526E+002, 9.3804317E+002, 3.4279294E+001, 2.6838293E-002, 0.0000000E+000, 9.8297300E+003,-3.0026203E+000,-3.0437679E+000,-2.9728977E+000,-2.9616258E+000,-3.0547967E+000,-2.9902423E+000
 8.1000145E+001, 1.2417849E+003,-3.7441980E+002, 1.3792477E+000,-2.1963748E+002,-7.9614609E-002, 2.6045568E+002, 0.0000000E+000, 9.1016198E+002, 9.0948298E+002, 3.4279294E+001, 2.6926472E-002, 0.0000000E+000, 9.8780337E+003,-3.0025763E+000,-3.0454581E+000,-2.9727971E+000,-2.9624297E+000,-3.0544302E+000,-2.9902925E+000
 8.1308296E+001, 1.2373839E+003,-3.8064406E+002, 1.3779183E+000,-2.1990960E+002,-7.9577157E-002, 2.5673472E+002, 0.0000000E+000, 8.9934964E+002, 8.9486326E+002, 3.4279294E+001, 2.7017980E-002, 0.0000000E+000, 9.9416772E+003,-3.0027777E+000,-3.0465047E+000,-2.9726022E+000,-2.9642218E+000,-3.0538057E+000,-2.9898970E+000
 8.1616447E+001, 1.2113666E+003,-3.6588828E+002, 1.3821032E+000,-2.2014562E+002,-7.9343121E-002, 2.5118167E+002, 0.0000000E+000, 8.7681866E+002, 8.7781717E+002, 3.4279294E+001, 2.7120302E-002, 0.0000000E+000, 1.0003718E+004,-3.0031062E+000,-3.0470348E+000,-2.9724378E+000,-2.9648608E+000,-3.0534174E+000,-2.9889696E+000
 8.1924591E+001, 1.1978833E+003,-3.5730839E+002, 1.3843559E+000,-2.2109501E+002,-7.9715592E-002, 2.4912062E+002, 0.0000000E+000, 8.6532926E+002, 8.6990520E+002, 3.4279294E+001, 2.7222624E-002, 0.0000000E+000, 1.0065088E+004,-3.0026452E+000,-3.0460696E+000,-2.9726040E+000,-2.9656131E+000,-3.0536590E+000,-2.9884433E+000
 8.2232742E+001, 1.2358125E+003,-3.4508843E+002, 1.3885263E+000,-2.2352940E+002,-7.8994525E-002, 2.6598395E+002, 0.0000000E+000, 9.1848578E+002, 9.3448812E+002, 3.4279294E+001, 2.7324946E-002, 0.0000000E+000, 1.0130143E+004,-3.0013278E+000,-3.0449228E+000,-2.9731779E+000,-2.9647105E+000,-3.0549001E+000,-2.9890282E+000
 8.2540894E+001, 1.2662023E+003,-3.6415329E+002, 1.3877747E+000,-2.2732571E+002,-7.9476084E-002, 2.7119458E+002, 0.0000000E+000, 9.4640952E+002, 9.4722619E+002, 3.4279294E+001, 2.7427268E-002, 0.0000000E+000, 1.0197052E+004,-3.0001589E+000,-3.0437903E+000,-2.9734448E+000,-2.9629378E+000,-3.0558115E+000,-2.9891096E+000
 8.2849045E+001, 1.2839201E+003,-3.7540929E+002, 1.3828265E+000,-2.3043504E+002,-7.8848568E-002, 2.7294640E+002, 0.0000000E+000, 9.5453458E+002, 9.5232612E+002, 3.4279294E+001, 2.7529590E-002, 0.0000000E+000, 1.0264565E+004,-2.9999242E+000,-3.0419194E+000,-2.9732604E+000,-2.9616347E+000,-3.0557199E+000,-2.9883757E+000
 8.3157188E+001, 1.2687067E+003,-3.8425944E+002, 1.3788751E+000,-2.3277126E+002,-7.9067770E-002, 2.6388798E+002, 0.0000000E+000, 9.2379424E+002, 9.1686377E+002, 3.4279294E+001, 2.7631911E-002, 0.0000000E+000, 1.0330065E+004,-3.0003006E+000,-3.0436362E+000,-2.9731022E+000,-2.9613579E+000,-3.0551390E+000,-2.9878624E+000
 8.3465340E+001, 1.2409964E+003,-3.7363054E+002, 1.3780907E+000,-2.3417401E+002,-8.0398624E-002, 2.5518828E+002, 0.0000000E+000, 8.8796623E+002, 8.8967777E+002, 3.4279294E+001, 2.7734233E-002, 0.0000000E+000, 1.0393091E+004,-3.0000553E+000,-3.0461193E+000,-2.9732044E+000,-2.9608722E+000,-3.0544727E+000,-2.9878977E+000
 8.3773491E+001, 1.2488929E+003,-3.9126624E+002, 1.3756822E+000,-2.3475556E+002,-8.0542319E-002, 2.5089725E+002, 0.0000000E+000, 8.7642219E+002, 8.7506352E+002, 3.4279294E+001, 2.7836555E-002, 0.0000000E+000, 1.0455182E+004,-2.9994761E+000,-3.0438560E+000,-2.9733208E+000,-2.9618191E+000,-3.0537975E+000,-2.9878501E+000
 8.4004601E+001, 1.2627306E+003,-3.8606940E+002, 1.3785308E+000,-2.3532580E+002,-8.0976166E-002, 2.5587114E+002, 0.0000000E+000, 8.8859529E+002, 8.9850414E+002, 3.4279294E+001, 2.7928063E-002, 0.0000000E+000, 1.0502300E+004,-2.9996771E+000,-3.0415471E+000,-2.9734634E+000,-2.9636256E+000,-3.0535763E+000,-2.9879085E+000
 8.4312752E+001, 1.2880651E+003,-3.8608272E+002, 1.3789272E+000,-2.3693012E+002,-8.0874962E-002, 2.6451620E+002, 0.0000000E+000, 9.1970045E+002, 9.3086646E+002, 3.4279294E+001, 2.8016243E-002, 0.0000000E+000, 1.0567186E+004,-3.0006569E+000,-3.0399719E+000,-2.9736760E+000,-2.9647469E+000,-3.0540979E+000,-2.9881843E+000
 8.4620903E+001, 1.3234331E+003,-4.0049547E+002, 1.3786076E+000,-2.4021204E+002,-8.1112520E-002, 2.7287434E+002, 0.0000000E+000, 9.5503943E+002, 9.5689742E+002, 3.4279294E+001, 2.8121060E-002, 0.0000000E+000, 1.0634450E+004,-3.0014167E+000,-3.0407928E+000,-2.9739010E+000,-2.9645088E+000,-3.0551701E+000,-2.9885181E+000
 8.4905914E+001, 1.3343316E+003,-4.0843447E+002, 1.3814348E+000,-2.4280420E+002,-8.2030525E-002, 2.7620853E+002, 0.0000000E+000, 9.6598468E+002, 9.6060089E+002, 3.4279294E+001, 2.8217378E-002, 0.0000000E+000, 1.0697702E+004,-3.0016099E+000,-3.0413015E+000,-2.9741543E+000,-2.9641946E+000,-3.0560070E+000,-2.9888099E+000
 8.5252541E+001, 1.2988775E+003,-3.8565782E+002, 1.3787193E+000,-2.4407350E+002,-8.2400632E-002, 2.7005683E+002, 0.0000000E+000, 9.3828254E+002, 9.4049930E+002, 3.4279294E+001, 2.8322709E-002, 0.0000000E+000, 1.0772707E+004,-3.0005850E+000,-3.0395953E+000,-2.9742930E+000,-2.9644136E+000,-3.0559503E+000,-2.9888926E+000
 8.5529839E+001, 1.2873304E+003,-3.7237983E+002, 1.3801226E+000,-2.4534980E+002,-8.3984016E-002, 2.7006896E+002, 0.0000000E+000, 9.3969662E+002, 9.4096583E+002, 3.4279294E+001, 2.8425530E-002, 0.0000000E+000, 1.0832743E+004,-2.9983485E+000,-3.0401315E+000,-2.9745084E+000,-2.9639316E+000,-3.0555910E+000,-2.9894472E+000
 8.5807144E+001, 1.2994653E+003,-3.8625831E+002, 1.3811849E+000,-2.4680415E+002,-8.4456309E-002, 2.6809054E+002, 0.0000000E+000, 9.3252494E+002, 9.3579012E+002, 3.4279294E+001, 2.8517870E-002, 0.0000000E+000, 1.0892240E+004,-2.9953036E+000,-3.0408095E+000,-2.9745600E+000,-2.9629440E+000,-3.0548421E+000,-2.9898107E+000
 8.6105240E+001, 1.3100716E+003,-3.8651848E+002, 1.3796989E+000,-2.4881028E+002,-8.4085099E-002, 2.7060042E+002, 0.0000000E+000, 9.4139645E+002, 9.4663885E+002, 3.4279294E+001, 2.8616013E-002, 0.0000000E+000, 1.0956703E+004,-2.9929740E+000,-3.0399692E+000,-2.9743933E+000,-2.9622100E+000,-3.0540833E+000,-2.9897709E+000
 8.6460274E+001, 1.3419315E+003,-4.0289343E+002, 1.3788210E+000,-2.5196397E+002,-8.3774221E-002, 2.7521342E+002, 0.0000000E+000, 9.5925901E+002, 9.6358253E+002, 3.4279294E+001, 2.8724236E-002, 0.0000000E+000, 1.1034838E+004,-2.9937223E+000,-3.0398610E+000,-2.9742449E+000,-2.9624593E+000,-3.0548522E+000,-2.9898472E+000
 8.6730301E+001, 1.3430073E+003,-4.0307343E+002, 1.3783189E+000,-2.5569826E+002,-8.4122527E-002, 2.7582536E+002, 0.0000000E+000, 9.6387369E+002, 9.6135512E+002, 3.4279294E+001, 2.8827331E-002, 0.0000000E+000, 1.1094635E+004,-2.9967604E+000,-3.0425783E+000,-2.9742720E+000,-2.9627918E+000,-3.0564845E+000,-2.9899612E+000
 8.7000328E+001, 1.3268622E+003,-4.0133961E+002, 1.3754979E+000,-2.5817457E+002,-8.4616557E-002, 2.7007157E+002, 0.0000000E+000, 9.4399951E+002, 9.3871045E+002, 3.4279294E+001, 2.8917175E-002, 0.0000000E+000, 1.1153306E+004,-3.0008544E+000,-3.0458067E+000,-2.9744961E+000,-2.9632656E+000,-3.0583142E+000,-2.9902843E+000
 8.7337868E+001, 1.3017430E+003,-3.9095996E+002, 1.3756437E+000,-2.5939235E+002,-8.5649615E-002, 2.6296639E+002, 0.0000000E+000, 9.1606397E+002, 9.1564709E+002, 3.4279294E+001, 2.9017500E-002, 0.0000000E+000, 1.1224523E+004,-3.0052061E+000,-3.0468811E+000,-2.9748909E+000,-2.9642287E+000,-3.0601352E+000,-2.9911336E+000
 8.7607895E+001, 1.3114390E+003,-3.9765788E+002, 1.3755777E+000,-2.5983045E+002,-8.6043366E-002, 2.6214708E+002, 0.0000000E+000, 9.0960555E+002, 9.1738725E+002, 3.4279294E+001, 2.9119323E-002, 0.0000000E+000, 1.1281023E+004,-3.0064177E+000,-3.0458608E+000,-2.9750704E+000,-2.9647326E+000,-3.0609759E+000,-2.9917321E+000
 8.7958931E+001, 1.3406001E+003,-4.1109681E+002, 1.3701665E+000,-2.6012987E+002,-8.5816280E-002, 2.6807233E+002, 0.0000000E+000, 9.3664715E+002, 9.3873014E+002, 3.4279294E+001, 2.9222413E-002, 0.0000000E+000, 1.1356402E+004,-3.0053613E+000,-3.0437851E+000,-2.9749694E+000,-2.9655528E+000,-3.0615911E+000,-2.9919622E+000
 8.8255959E+001, 1.3638184E+003,-4.2653664E+002, 1.3676236E+000,-2.6123824E+002,-8.5115685E-002, 2.6967983E+002, 0.0000000E+000, 9.4087316E+002, 9.4700583E+002, 3.4279294E+001, 2.9328958E-002, 0.0000000E+000, 1.1420376E+004,-3.0036160E+000,-3.0429750E+000,-2.9748199E+000,-2.9661295E+000,-3.0619171E+000,-2.9920765E+000
 8.8552986E+001, 1.3783874E+003,-4.2138572E+002, 1.3702205E+000,-2.6330282E+002,-8.5092127E-002, 2.7771986E+002, 0.0000000E+000, 9.6978708E+002, 9.7270379E+002, 3.4279294E+001, 2.9428784E-002, 0.0000000E+000, 1.1486391E+004,-3.0022532E+000,-3.0432831E+000,-2.9749429E+000,-2.9648801E+000,-3.0628339E+000,-2.9926218E+000
 8.8850021E+001, 1.3751481E+003,-4.2233891E+002, 1.3728657E+000,-2.6580550E+002,-8.6064458E-002, 2.7611185E+002, 0.0000000E+000, 9.6655327E+002, 9.6440230E+002, 3.4279294E+001, 2.9528611E-002, 0.0000000E+000, 1.1552232E+004,-3.0018796E+000,-3.0468681E+000,-2.9752246E+000,-2.9638797E+000,-3.0639763E+000,-2.9933235E+000
 8.9147049E+001, 1.3539243E+003,-4.1283672E+002, 1.3727656E+000,-2.6778030E+002,-8.6860576E-002, 2.7042139E+002, 0.0000000E+000, 9.4185575E+002, 9.4501460E+002, 3.4279294E+001, 2.9628437E-002, 0.0000000E+000, 1.1616529E+004,-3.0023549E+000,-3.0488595E+000,-2.9754001E+000,-2.9642998E+000,-3.0650218E+000,-2.9936620E+000
 8.9444077E+001, 1.3449208E+003,-3.9794887E+002, 1.3698327E+000,-2.6912194E+002,-8.7346846E-002, 2.7224646E+002, 0.0000000E+000, 9.4751145E+002, 9.5137898E+002, 3.4279294E+001, 2.9725767E-002, 0.0000000E+000, 1.1681255E+004,-3.0035558E+000,-3.0480523E+000,-2.9754027E+000,-2.9656166E+000,-3.0661881E+000,-2.9934309E+000
 8.9741112E+001, 1.3748722E+003,-4.0301987E+002, 1.3705547E+000,-2.7105852E+002,-8.7084317E-002, 2.8004723E+002, 0.0000000E+000, 9.7326113E+002, 9.8212453E+002, 3.4279294E+001, 2.9823098E-002, 0.0000000E+000, 1.1747624E+004,-3.0054785E+000,-3.0481034E+000,-2.9754107E+000,-2.9668476E+000,-3.0672552E+000,-2.9930423E+000
 9.0038139E+001, 1.4086288E+003,-4.2114703E+002, 1.3740533E+000,-2.7385155E+002,-8.6020653E-002, 2.8663187E+002, 0.0000000E+000, 1.0013461E+003, 1.0015501E+003, 3.4279294E+001, 2.9922924E-002, 0.0000000E+000, 1.1815845E+004,-3.0068957E+000,-3.0481709E+000,-2.9754257E+000,-2.9661041E+000,-3.0676751E+000,-2.9926343E+000
 9.0335167E+001, 1.3978595E+003,-4.3198571E+002, 1.3791031E+000,-2.7631543E+002,-8.6770867E-002, 2.7882782E+002, 0.0000000E+000, 9.7604647E+002, 9.6967847E+002, 3.4279294E+001, 3.0022751E-002, 0.0000000E+000, 1.1882504E+004,-3.0059855E+000,-3.0470052E+000,-2.9753077E+000,-2.9655979E+000,-3.0669630E+000,-2.9923125E+000
 9.0632202E+001, 1.3906327E+003,-4.2561646E+002, 1.3796650E+000,-2.7816307E+002,-8.6790765E-002, 2.7574801E+002, 0.0000000E+000, 9.5980078E+002, 9.6389408E+002, 3.4279294E+001, 3.0122577E-002, 0.0000000E+000, 1.1948030E+004,-3.0029908E+000,-3.0461022E+000,-2.9751942E+000,-2.9652072E+000,-3.0659696E+000,-2.9926631E+000
 9.0929230E+001, 1.3871625E+003,-4.2183117E+002, 1.3732955E+000,-2.8004415E+002,-8.4978599E-002, 2.7578829E+002, 0.0000000E+000, 9.6340994E+002, 9.6236376E+002, 3.4279294E+001, 3.0219907E-002, 0.0000000E+000, 1.2013767E+004,-2.9997915E+000,-3.0469405E+000,-2.9748597E+000,-2.9644383E+000,-3.0649772E+000,-2.9929627E+000
 9.1226257E+001, 1.3733335E+003,-4.2351788E+002, 1.3705975E+000,-2.8151924E+002,-8.5363638E-002, 2.6924435E+002, 0.0000000E+000, 9.4090702E+002, 9.3882597E+002, 3.4279294E+001, 3.0317238E-002, 0.0000000E+000, 1.2077963E+004,-2.9978063E+000,-3.0473002E+000,-2.9743457E+000,-2.9641859E+000,-3.0639730E+000,-2.9928304E+000
 9.1523293E+001, 1.3673056E+003,-4.1539647E+002, 1.3803129E+000,-2.8228973E+002,-8.8998688E-002, 2.6928832E+002, 0.0000000E+000, 9.3659958E+002, 9.4019909E+002, 3.4279294E+001, 3.0417064E-002, 0.0000000E+000, 1.2141919E+004,-2.9975696E+000,-3.0455798E+000,-2.9740046E+000,-2.9633598E+000,-3.0639128E+000,-2.9930207E+000
 9.1820320E+001, 1.3520195E+003,-4.0804824E+002, 1.3838197E+000,-2.8235516E+002,-9.0616279E-002, 2.6857825E+002, 0.0000000E+000, 9.3372371E+002, 9.3148756E+002, 3.4279294E+001, 3.0516891E-002, 0.0000000E+000, 1.2205943E+004,-2.9986035E+000,-3.0451850E+000,-2.9737587E+000,-2.9636186E+000,-3.0645220E+000,-2.9934724E+000
 9.2117355E+001, 1.3500683E+003,-3.9441803E+002, 1.3773993E+000,-2.8202313E+002,-9.1014746E-002, 2.7241483E+002, 0.0000000E+000, 9.4099895E+002, 9.4732833E+002, 3.4279294E+001, 3.0616717E-002, 0.0000000E+000, 1.2270565E+004,-2.9988695E+000,-3.0449551E+000,-2.9734302E+000,-2.9651603E+000,-3.0646038E+000,-2.9936666E+000
 9.2465492E+001, 1.3786390E+003,-4.0676137E+002, 1.3689421E+000,-2.8174526E+002,-9.0712194E-002, 2.7759289E+002, 0.0000000E+000, 9.6247384E+002, 9.6900351E+002, 3.4279294E+001, 3.0723069E-002, 0.0000000E+000, 1.2347821E+004,-2.9965481E+000,-3.0417091E+000,-2.9730683E+000,-2.9665095E+000,-3.0640191E+000,-2.9933570E+000
 9.2731667E+001, 1.4011174E+003,-4.2110202E+002, 1.3711875E+000,-2.8267469E+002,-9.1112225E-002, 2.7959138E+002, 0.0000000E+000, 9.7673985E+002, 9.7821215E+002, 3.4279294E+001, 3.0823856E-002, 0.0000000E+000, 1.2407463E+004,-2.9948979E+000,-3.0416921E+000,-2.9730491E+000,-2.9663948E+000,-3.0637717E+000,-2.9932306E+000
 9.3064377E+001, 1.4168453E+003,-4.3889630E+002, 1.3750219E+000,-2.8457853E+002,-9.0765211E-002, 2.7802500E+002, 0.0000000E+000, 9.7090132E+002, 9.7267977E+002, 3.4279294E+001, 3.0922185E-002, 0.0000000E+000, 1.2481566E+004,-2.9964527E+000,-3.0429839E+000,-2.9731000E+000,-2.9668903E+000,-3.0644358E+000,-2.9932778E+000
 9.3337204E+001, 1.4210391E+003,-4.4418795E+002, 1.3743866E+000,-2.8699204E+002,-8.9708283E-002, 2.7704349E+002, 0.0000000E+000, 9.7242903E+002, 9.6818728E+002, 3.4279294E+001, 3.1024300E-002, 0.0000000E+000, 1.2542340E+004,-2.9989919E+000,-3.0431805E+000,-2.9729857E+000,-2.9667194E+000,-3.0651299E+000,-2.9929603E+000
 9.3629990E+001, 1.4198798E+003,-4.4479127E+002, 1.3763907E+000,-2.8985108E+002,-8.9763256E-002, 2.7346118E+002, 0.0000000E+000, 9.5910000E+002, 9.5998530E+002, 3.4279294E+001, 3.1120840E-002, 0.0000000E+000, 1.2606547E+004,-2.9995102E+000,-3.0435377E+000,-2.9727016E+000,-2.9657652E+000,-3.0653670E+000,-2.9922787E+000
 9.3922775E+001, 1.4211969E+003,-4.5783986E+002, 1.3807767E+000,-2.9316107E+002,-9.0263996E-002, 2.6764184E+002, 0.0000000E+000, 9.3885093E+002, 9.3912827E+002, 3.4279294E+001, 3.1215675E-002, 0.0000000E+000, 1.2669417E+004,-2.9980028E+000,-3.0443600E+000,-2.9725726E+000,-2.9649073E+000,-3.0650945E+000,-2.9919283E+000
 9.4215561E+001, 1.4005320E+003,-4.5536934E+002, 1.3863375E+000,-2.9621495E+002,-9.1360030E-002, 2.6001847E+002, 0.0000000E+000, 9.1468577E+002, 9.1026117E+002, 3.4279294E+001, 3.1315501E-002, 0.0000000E+000, 1.2730665E+004,-2.9968074E+000,-3.0458135E+000,-2.9725987E+000,-2.9645330E+000,-3.0642369E+000,-2.9918574E+000
 9.4508347E+001, 1.3981238E+003,-4.6069789E+002, 1.3916281E+000,-2.9874600E+002,-9.1727476E-002, 2.5450232E+002, 0.0000000E+000, 8.9083808E+002, 8.9448215E+002, 3.4279294E+001, 3.1410336E-002, 0.0000000E+000, 1.2790267E+004,-2.9969716E+000,-3.0466815E+000,-2.9725988E+000,-2.9643866E+000,-3.0631614E+000,-2.9915602E+000
 9.4806816E+001, 1.4523896E+003,-4.6834731E+002, 1.3911136E+000,-3.0099621E+002,-9.1412499E-002, 2.7084520E+002, 0.0000000E+000, 9.4346723E+002, 9.5519096E+002, 3.4279294E+001, 3.1505171E-002, 0.0000000E+000, 1.2854563E+004,-2.9986221E+000,-3.0461244E+000,-2.9726400E+000,-2.9646431E+000,-3.0631943E+000,-2.9914798E+000
 9.5105293E+001, 1.4674069E+003,-4.6775836E+002, 1.3873186E+000,-3.0344397E+002,-9.1409274E-002, 2.7903223E+002, 0.0000000E+000, 9.7336960E+002, 9.7653274E+002, 3.4279294E+001, 3.1604997E-002, 0.0000000E+000, 1.2921166E+004,-2.9999048E+000,-3.0459713E+000,-2.9727522E+000,-2.9649302E+000,-3.0637537E+000,-2.9914372E+000
 9.5403763E+001, 1.4864847E+003,-4.7082680E+002, 1.3867128E+000,-3.0643960E+002,-9.1349721E-002, 2.8437995E+002, 0.0000000E+000, 9.9443024E+002, 9.9489365E+002, 3.4279294E+001, 3.1704823E-002, 0.0000000E+000, 1.2989125E+004,-2.9995730E+000,-3.0453872E+000,-2.9729129E+000,-2.9636334E+000,-3.0640345E+000,-2.9914334E+000
 9.5702232E+001, 1.4568539E+003,-4.7420929E+002, 1.3854316E+000,-3.0917022E+002,-9.2595952E-002, 2.7273094E+002, 0.0000000E+000, 9.5170199E+002, 9.4749813E+002, 3.4279294E+001, 3.1804650E-002, 0.0000000E+000, 1.3054437E+004,-2.9989678E+000,-3.0461281E+000,-2.9729527E+000,-2.9631061E+000,-3.0636249E+000,-2.9912305E+000
 9.6000702E+001, 1.4451418E+003,-4.4561685E+002, 1.3869138E+000,-3.0979621E+002,-9.4044187E-002, 2.8082042E+002, 0.0000000E+000, 9.7479986E+002, 9.7184206E+002, 3.4279294E+001, 3.1904476E-002, 0.0000000E+000, 1.3121732E+004,-2.9984683E+000,-3.0470705E+000,-2.9728796E+000,-2.9621116E+000,-3.0632196E+000,-2.9909918E+000
 9.6358871E+001, 1.4451924E+003,-4.3743117E+002, 1.3772011E+000,-3.0853425E+002,-9.4710233E-002, 2.8208900E+002, 0.0000000E+000, 9.7046994E+002, 9.8259851E+002, 3.4279294E+001, 3.2014285E-002, 0.0000000E+000, 1.3202225E+004,-2.9963654E+000,-3.0479229E+000,-2.9726960E+000,-2.9635690E+000,-3.0621743E+000,-2.9904657E+000
 9.6621521E+001, 1.4629604E+003,-4.4646726E+002, 1.3730846E+000,-3.0778823E+002,-9.4832361E-002, 2.8729024E+002, 0.0000000E+000, 9.9861314E+002, 9.9727346E+002, 3.4279294E+001, 3.2119102E-002, 0.0000000E+000, 1.3262822E+004,-2.9945814E+000,-3.0465835E+000,-2.9727495E+000,-2.9647939E+000,-3.0613169E+000,-2.9904810E+000
 9.6956406E+001, 1.4750032E+003,-4.4488408E+002, 1.3837125E+000,-3.0963279E+002,-9.4631982E-002, 2.9051208E+002, 0.0000000E+000, 1.0119991E+003, 1.0122875E+003, 3.4279294E+001, 3.2216873E-002, 0.0000000E+000, 1.3340842E+004,-2.9951015E+000,-3.0439521E+000,-2.9729341E+000,-2.9648092E+000,-3.0603349E+000,-2.9908932E+000
 9.7245323E+001, 1.4741259E+003,-4.5454217E+002, 1.3912641E+000,-3.1357886E+002,-9.3980650E-002, 2.8285069E+002, 0.0000000E+000, 9.8661188E+002, 9.9015286E+002, 3.4279294E+001, 3.2323746E-002, 0.0000000E+000, 1.3406228E+004,-2.9982247E+000,-3.0429686E+000,-2.9730058E+000,-2.9645278E+000,-3.0598272E+000,-2.9912511E+000
 9.7534248E+001, 1.4964462E+003,-4.6951738E+002, 1.3941619E+000,-3.1768208E+002,-9.3556385E-002, 2.8518070E+002, 0.0000000E+000, 9.9818059E+002, 9.9572806E+002, 3.4279294E+001, 3.2418581E-002, 0.0000000E+000, 1.3472304E+004,-3.0013685E+000,-3.0455985E+000,-2.9731619E+000,-2.9639299E+000,-3.0603041E+000,-2.9920931E+000
 9.7823166E+001, 1.4908689E+003,-4.8587594E+002, 1.3921579E+000,-3.2103345E+002,-9.4277427E-002, 2.7698155E+002, 0.0000000E+000, 9.6640683E+002, 9.6223899E+002, 3.4279294E+001, 3.2515912E-002, 0.0000000E+000, 1.3536591E+004,-3.0021839E+000,-3.0500190E+000,-2.9733487E+000,-2.9650953E+000,-3.0611704E+000,-2.9929020E+000
 9.8152061E+001, 1.4775979E+003,-4.6896723E+002, 1.3895413E+000,-3.2257318E+002,-9.5201497E-002, 2.7658795E+002, 0.0000000E+000, 9.6240169E+002, 9.6393982E+002, 3.4279294E+001, 3.2616159E-002, 0.0000000E+000, 1.3609532E+004,-3.0004500E+000,-3.0504901E+000,-2.9736192E+000,-2.9669949E+000,-3.0619397E+000,-2.9934340E+000
 9.8421562E+001, 1.4766174E+003,-4.6728915E+002, 1.3896698E+000,-3.2308322E+002,-9.6243385E-002, 2.7473291E+002, 0.0000000E+000, 9.5493543E+002, 9.6227138E+002, 3.4279294E+001, 3.2716634E-002, 0.0000000E+000, 1.3668673E+004,-2.9987936E+000,-3.0498570E+000,-2.9738541E+000,-2.9679752E+000,-3.0620368E+000,-2.9937462E+000
 9.8703896E+001, 1.4958059E+003,-4.7187855E+002, 1.3939265E+000,-3.2406634E+002,-9.7259160E-002, 2.8093040E+002, 0.0000000E+000, 9.8078593E+002, 9.8208808E+002, 3.4279294E+001, 3.2807904E-002, 0.0000000E+000, 1.3732228E+004,-2.9982081E+000,-3.0488243E+000,-2.9740501E+000,-2.9686376E+000,-3.0618557E+000,-2.9941335E+000
 9.9056816E+001, 1.4904282E+003,-4.7090448E+002, 1.3955771E+000,-3.2595061E+002,-9.7609731E-002, 2.7884368E+002, 0.0000000E+000, 9.7070934E+002, 9.7371473E+002, 3.4279294E+001, 3.2914718E-002, 0.0000000E+000, 1.3810982E+004,-2.9987724E+000,-3.0479845E+000,-2.9739511E+000,-2.9684097E+000,-3.0613173E+000,-2.9940303E+000
 9.9339149E+001, 1.4909342E+003,-4.6203575E+002, 1.3954328E+000,-3.2844006E+002,-9.7420921E-002, 2.8208787E+002, 0.0000000E+000, 9.8203951E+002, 9.8384430E+002, 3.4279294E+001, 3.3020034E-002, 0.0000000E+000, 1.3874760E+004,-2.9992211E+000,-3.0471234E+000,-2.9738134E+000,-2.9672114E+000,-3.0612395E+000,-2.9939045E+000
